,id,tweet,clean,sentimen
18972,1604484907220492289,"Ibu ayah nk tengok final world cup, anak2 sibuk ajak masuk bilik ajak tdo 😪",ibu ayah lihat final world cup anak2 sibuk ajak masuk bilik ajak tdo,0
6043,1604814351801946112,@CricCrazyJohns Pakistan bhai sirf T20 me kaise bhi mar mara ke aa jata h T20 aisa h ki vo kismat pe bhi bht depend karta h but test real cricket bata deta h konsi team kitni Pani me h q ki T20 world cup to westindies 2 baar jeet chuki h,criccrazyjohns pakistan bhai sirf t20 kaise bhi mar mara jata t20 aisa kismat bhi bht depend karta but test real cricket bata deta konsi team kitni pan t20 world cup westindies baar jeet chuki,0
8403,1604671145319571458,"@idextratime Setelah Ronaldo dan Messi pensiun ni bocah bakalan mengusai dunia, who else bruh?  Yang satunya top cer tapi timnas nya bapuk ga masuk World cup",idextratime telah ronaldo messi pensiun bocah usai dunia who else bruh yang satu top cer timnas nya bapuk masuk world cup,0
8646,1604657943152295937,"@dopeboidipsey @subliminaal__ Bro man dama single out dembele neh moi jai France, Ki rek la ham after Barca liverpool la pareh si Ki. Ki dafa mel nee mborkam yakor job😂😂",dopeboidipsey subliminaal bro man dama single out dembele neh moi jai prancis rek ham after barca liverpool pareh dafa mel nee mborkam yakor job,0
775,1606583121151152128,"@puguhagp @Fillaharsyi18 @ApipRivaldi @The_RedsIndo world cup Busquets 1, ronaldo 0. Ga salah kok.",puguhagp fillaharsyi18 apiprivaldi the redsindo world cup busquets ronaldo salah,0
10465,1604557115062104064,sampe fifa world cup udah selesai jungkook ga aada update🥲,fifa world cup selesai jungkook aada update,0
1564,1606107319426723843,"Meskipun Kalah di World Cup Qatar, Peringkat Brasil di FIFA Masih Teratas  https://t.co/0MFdt9KsZG",meski kalah world cup qatar peringkat brasil fifa masih atas https 0mfdt9kszg,0
11752,1604545488459485185,"Udah selesai aja nih world cup, perasaan baru kemaren denger nyol nyol nyol espanyol nyol nyol",udah selesai nih world cup asa kemaren denger nyol nyol nyol espanyol nyol nyol,0
12075,1604543213796491265,"2015, copa america, dianggap bakalan jadi pelipur lara kekalahan final world cup 2014, hasilnya sama (even worse), kalah di final lagi. bukannya ngobatin malah nambah (nyesek) 😂",2015 copa america anggap lipur lara kalah final world cup 2014 hasil even worse kalah final ngobatin nambah nyesek,0
820,1606557416228790273,Ronaldo pita huku huna world cup😂😂  https://t.co/i7fSRfcqqd,ronaldo pita huku huna world cup https i7fsrfcqqd,0
5312,1604876760583090176,"@Robbi_07 @Catatan_ali7 @idextratime Mayoritas tu kagak benci Bang dodo sampe sedengki fans bang dodo ke messi.(pildun settingan, copa america trofi kecil) cuma emang enak aja buat ngetroll bang dodo, apalagi sedang got the upper hand, Trofi World cup. jadi semua argumen tentang Dodo&gt;Messi, ibarat kentut doang.",robbi 07 catat ali7 idextratime mayoritas benci bang dodo dengki gemar bang dodo messi pildun settingan copa america trofi emang enak ngetroll bang dodo got the upper hand trofi world cup argumen dodo gitu messi kentut,0
13561,1604537990755164162,Kya mtlb Fifa World Cup TV yaa Jiocinema app pr dekhna tha Snapchat pr nahi? #FIFAWorldCup  #Messi𓃵,kya mtlb fifa world cup jiocinema app dekhna tha snapchat nahi fifaworldcup messi,0
11650,1604546346152628225,Elok la time tu baru aku terjaga sebab dah tertidoq halfway LOL,elok time jaga udah tertidoq halfway lol,0
8298,1604676186310705153,Semalem mimpi lahiran eracs 2 jam langsung jalan.. se random itu abis bedagang nonton final world cup.,semalem mimpi lahir eracs jam langsung jalan random habis bedagang nonton final world cup,0
17867,1604502194375790592,Wowww  Giroud sama Dembele di ganti   #FIFAWorldCup,wowww giroud dembele ganti fifaworldcup,0
13290,1604538661856772096,Mix feeling sebenarnya pasal messi ni. Taknak dia menang world cup. Tapi happy sebab dia dah complete semua trophy. Eh taktaaaaauuuu la,mix feeling pasal messi taknak menang world cup tapi happy udah complete trofi taktaaaaauuuu,0
1347,1606219019735904256,https://t.co/keCihz56Xf Cari info lowongan kerja jumlah tenaga kerja asing di gresik dengan fakta gratis tanpa biaya formulir lamaran keja,https kecihz56xf cari info lowong kerja tenaga kerja asing gresik fakta gratis biaya formulir lamar kerja,0
10494,1604556707815985152,ai ba wanda za'a binne da world cup. sai muga ta fadi kuma.,wanda binne world cup sai muga fadi kuma,0
9554,1604601869883801600,"@sinxklcvz ajak Mas Ali mumpung dah gaada world cup, malemnya hilang sudah tontonan dia dan mondemu masih banyak😀 tp kl masih penasaran akan sy kasih spoiler😎",sinxklcvz ajak mas ali mumpung udah world cup malemnya hilang tonton mondemu penasaran kasih spoiler,0
5069,1604920391830425600,Bila final world cup ni aku tak sabar nak lepak mamak,bila final world cup sabar lepak mamak,0
17729,1604504395466833920,@zulek_2 jankesik,zulek 2 jankesik,0
4967,1604980374446043137,Kalau portugal menang world cup haritu aku dah buat dah video muchas gracias alficion,kalau portugal menang world cup haritu udah udah video muchas gracias alficion,0
10810,1604553258965827585,"pas world cup 2014 agak sedih gt karna argentina kebobolan di extra time dan akhirnya jadi runner-up, tp skrg udh tuntas dibales di 2022 :"")",world cup 2014 sedih gitu argentina bobol extra time juara tuntas dibales 2022,0
4372,1605113751224537089,LINK VIDEO HOT TERBARU 2022   https://t.co/IbNrGSR5JW  Ditto Xavier #ArtistOfindonesia CHANYEOL Jeno Karina Indira Susanti Panglima TNI Siang Argentina's World Cup Messi Mbappe Felix Burhan KWON SOONYOUNG Aguero Han Ji Pyeong Tahlilan Tahun Baru Raiden Emir of Qatar FERDY SAMBO 23,link video hot baru 2022 https ibnrgsr5jw ditto xavier artistofindonesia chanyeol jeno karina indira susanti panglima tni siang argentina world cup messi mbappe felix burhan kwon soonyoung aguero han pyeong tahlil tahun baru raiden emir qatar ferdy sambo,0
2526,1605680211248308226,@BusingyeJose Ajakuzikira nga mu world cup 🤣🤣🤣🤣🤣🤣🤣🤣,busingyejose ajakuzikira nga world cup,0
1329,1606226717743362049,"Habis nonton world cup lalu nonton aff Mitsubishi, berasa lambat nya",habis nonton world cup nonton aff mitsubishi asa lambat nya,0
18757,1604490545690136578,Kalau Argentina menang and Messi angkat World Cup mesti sebak ni.,kalau argentina menang messi angkat world cup sebak,0
8214,1604680422859804672,@convomfs lah kenapa? world cup kan 4 tahun sekali,convomfs world cup,0
3886,1605211551518326784,"@idextratime Oke dari world cup kita lanjut AFF,lets gooooo... Tapi nonton highlights nya di  https://t.co/bciM8yewuo  https://t.co/2g4sm1eikQ",idextratime oke world cup aff lets gooooo tapi nonton highlights nya https bcim8yewuo https 2g4sm1eikq,0
1609,1606077957822611457,Amin RI 1! 22 Desember Ditto Mak Nyak Soto Limbo Eric Gemesss Mowning Udang 2030 World Cup Reply 1988 Yoona Mr. Sunshine Ditto Barcelona Mak Nyak Hyunsik Thierry Henry Natal Eric Gemesss Liverpool BVLGARI X MEW SUPPASIT Mouse BVLGARI WITH NATTAWIN #GlassOnion  https://t.co/u9lhzQS8wT,amin desember ditto mak nyak soto limbo eric gemesss mowning udang 2030 world cup reply 1988 yoona sunshine ditto barcelona mak nyak hyunsik thierry henry natal eric gemesss liverpool bvlgari mew suppasit mouse bvlgari with nattawin glassonion https u9lhzqs8wt,0
15682,1604531429802938369,Gilaa odo kalini punya world cup 😭,gilaa odo kali world cup,0
1665,1606035520337117184,Mo Salah #MCILIV  https://t.co/nIC8TsfRT6,salah mciliv https nic8tsfrt6,0
7575,1604716048787247104,Worldcup selanjutnya gua udah jadi apa ya? Meningkat apa menurun ya? Temen gua yang sekarang masih nongkrong bareng gua apa ngga ? Keluarga gua masih sama jumlahnya apa ngga ? Apa jangan jangan gua yang udah ga ada nanti sebelum world cup selanjutnya?,worldcup tingkat turun temen nongkrong keluarga apa world cup,0
5925,1604823228328837121,"World cup imeisha sasa Ligi zinarudi, funga mwaka kwa ushindi mnono  Kaa tayar kwa Mambo mazuri yanayokuja. Bonyeza hapa kujiunga 👉👉  https://t.co/6rITPhY3vz   #BetnaBetway  https://t.co/C0fllTY1P5",world cup imeisha sasa ligi zinarudi funga mwaka kwa ushindi mnono kaa tayar kwa mambo mazuri yanayokuja bonyeza hapa kujiunga https 6ritphy3vz betnabetway https c0fllty1p5,0
12955,1604539773946777602,"Kali kedua sokong team yg tepat menang world cup 😬 2010 (Spain), 2022 (Argentina). 2026 (Morocco) ?",kali sokong team menang world cup 2010 spain 2022 argentina 2026 morocco,0
966,1606439734364246021,@DivHumas_Polri Perasaan world cup udah gak maskeran kok masih ngomongin pandemi sih,divhumas polri asa world cup masker bicara pandemi sih,0
12561,1604541121266593792,The best manager in this world cup? Undisputed Didier Deschamp. Pelatih laen dah kalah dari menit kapan. Bener2 jago dia,the best manager this world cup undisputed didier deschamp latih udah kalah menit bener2 jago,0
5167,1604899140898811905,World cup imeisha sasa muanze kufocus kwenye nyuchi za watu sasa.,world cup imeisha sasa muanze kufocus kwenye nyuchi watu sasa,0
9414,1604612957337526274,@onlylimji OMG HBD HBD,onlylimji omg hbd hbd,0
4785,1605029306098675712,*JUARA WORLD CUP*  Selamat Bagi _Argentina_  Namun Ingatlah : “Dua rakaat fajar (shalat sunnah qabliyah shubuh) lebih baik daripada dunia dan seisinya.” (HR. Muslim no. 725) dan itu Pasti Kalian Dapatkan Apabila selalu dikerjakan. Amin   https://t.co/mjsjdnb4M1  https://t.co/HvBSePtQ2k,juara world cup selamat bagi argentina namun ingat dua rakaat fajar shalat sunnah qabliyah shubuh dunia isi muslim 725 pasti kalian dapat apabila amin https mjsjdnb4m1 https hvbseptq2k,0
7923,1604697433241714688,aku terlalu fokus dengan world cup harini found myself tertanya siapa budak 16 tahun ni . cite apa . tibe,fokus world cup harini found myself tanya budak cite tibe,0
3068,1605482858092498945,"@AQTLHP @waqas_amjaad kisi khoti k bachy rameez raja jesa bhi tha but india ki naak me dam kiya hua tha . icc ne bcci ko warning dedi thi k is muamly ko jaldi niptao warna india se world cup k rights wapis le lein gy , or tb hi chairman change.. to kisi zakhmi twaif k bachy ab wo team india bhejein gy",aqtlhp waqas amjaad kisi khoti bachy rameez raja jesa bhi tha but india naak dam kiya hua tha icc bcci warning dedi thi muamly jaldi niptao warna india world cup rights wapis lein chairman change kisi zakhmi twaif bachy team india bhejein,0
5881,1604826607390445568,"@remonrheza Hai kak, mohon maaf atas gangguan teknis yang telah terjadi kepada sebagian pelanggan setia Vidio di Final World Cup 18 Desember 2022. Kendalanya sudah ditangani oleh tim kami. Terima kasih atas pengertiannya ya🙏 -DK",remonrheza hai kak mohon maaf ganggu teknis langgan setia vidio final world cup desember 2022 kendala tangan tim terima kasih erti,0
7557,1604717188304158721,Pejuang final world cup.terus mencari channel yang di tuju  https://t.co/GLccwk6am0,juang final world cup cari channel tuju https glccwk6am0,0
15048,1604533653446746113,Tokey judi pun tutup kedai tengok final world cup macam ni,tokey judi tutup kedai lihat final world cup,0
4200,1605152235360751616,"messi punya vibe menang World Cup memang lain, ingat dulu France menang pon macam xde pape",messi vibe menang world cup prancis menang pon xde pape,0
18154,1604498854048665600,"#FRA  pernah tertinggal 2x selama World Cup, 1x bisa balikkan kemenangan 1x kalah  #FIFAWorldCup #Qatar2022",fra tinggal world cup balik menang kalah fifaworldcup qatar2022,0
2019,1605900100529950720,"Aduhai , company i punya contest teka world cup hri tu, sapa teka betul dapat 500 sia 😵",aduhai company contest teka world cup hri sapa teka 500 sia,0
10006,1604568163332624384,"@dagnytaggart_v1 Mbappe ke baare mein soch ke hi dil dehel jata hai 23 ki umar mein ek world cup aur next mein hatrick,kya hi bacha hai ab iske karne ke liye.",dagnytaggart v1 mbappe baare mein soch dil dehel jata hai umar mein world cup aur mein hatrick kya bacha hai iske karne liye,0
16536,1604520965949771776,bismillah hirrahman nirrahim bismillah hirrahman nirrahim bismillah hirrahman nirrahim bismillah hirrahman nirrahim bismillah hirrahman nirrahim bismillah hirrahman nirrahim bismillah hirrahman nirrahim bismillah hirrahman nirrahim bismillah hirrahman nirrahim,bismillah hirrahman nirrahim bismillah hirrahman nirrahim bismillah hirrahman nirrahim bismillah hirrahman nirrahim bismillah hirrahman nirrahim bismillah hirrahman nirrahim bismillah hirrahman nirrahim bismillah hirrahman nirrahim bismillah hirrahman nirrahim,0
15372,1604532430089568256,Nasib aku esok kelas pukoi 10.30 tapi WOIIIIII AKU DAH LA BARU BALIK TEST TOEIC PUKOI 8 TADI HSHSHS,nasib esok kelas pukoi woiiiiii aku dah baru balik test toeic pukoi tadi hshshs,0
1067,1606338348339044353,"Abis world cup yg disuguhi komen indah peter drury, terbit aff cup komen lokal. agak laen memang",abis world cup suguh komen indah peter drury terbit aff cup komen lokal,0
16272,1604523761918955521,bph world cup 2022 abisni jgn lupa lpj,bph world cup 2022 abisni lupa lpj,0
2454,1605728876562300928,@fhrizall @handygusfa @Box2BoxBola Minimal perwakilan timnya menang world cup,fhrizall handygusfa box2boxbola minimal wakil tim menang world cup,0
7882,1604699865983815680,baru mulai lagi langsung lawan kiper yang baru menang world cup 🤣  https://t.co/NVCZZlqEg0,langsung lawan kiper menang world cup https nvczzlqeg0,0
7347,1604729748932165634,@tauhidaziz tenguk world cup semalam kut!!? 😂,tauhidaziz tenguk world cup malam kut,0
8645,1604657948814237698,"Kalo Indonesia 🇮🇩 ikut World Cup, itu terjadi ditahun brp ya?",kalo indonesia world cup tahun,0
13882,1604537278277484545,Tahniah Messi.. Ronaldo bila ? World cup terakhir buat Ronaldo huhuhu,tahniah messi ronaldo world cup ronaldo huhuhu,0
158,1607060163743342594,Lawonya Kelme versi World Cup ni,lawonya kelme versi world cup,0
2967,1605511092418985984,Kalimantan dipilih karena posisi dan potensinya yang ideal untuk tumbuh berkelanjutan. #PembangunanRIMakinMaju #IbukotaBaru @jokowi   Gangguan Telkomsel Argentina's World Cup Di 2023 Ditto Taliban  https://t.co/avMDTWQT3b,kalimantan pilih posisi potensi ideal tumbuh lanjut pembangunanrimakinmaju ibukotabaru jokowi ganggu telkomsel argentina world cup 2023 ditto talib https avmdtwqt3b,0
15856,1604530223617146880,@othmannshady the delulu,othmannshady the delulu,0
19134,1604480352457699329,"-idm perasaan baru kemarin jungkook tampil bawain dreamers di opening world cup, hari ini udah final aja.. berhubung jam 10 malem ini final antara prancis vs argentina, kalian jagoin siapa nih? Im just asking for fun yaa hihi",idm asa kemarin jungkook tampil bawain dreamers opening world cup final hubung jam malem final prancis argentina jagoin nih just asking for fun hihi,0
3005,1605503354460839938,MODAL KECIL AJA TETAP DI KASIH JP DI SLOT MANIA SUGAR!  #BETHOKI77 Messi chanyeol Prancis #CekTokoSebelah2 #AwesomeIESF22 Pernah Bobo Di 2023 Pacarku di TXT omg viral Argentina Dosan Grammy LEE JENO BEST BOY Train CONGRATULATIONS RM Bangtan Beef #FIFAWorldCup  Messi's World Cup  https://t.co/ztQxgmFcST,modal kecil aja tetap kasih slot mania sugar bethoki77 messi chanyeol prancis cektokosebelah2 awesomeiesf22 pernah bobo 2023 pacar txt omg viral argentina dos grammy lee jeno best boy train congratulations bangtan beef fifaworldcup messi world cup https ztqxgmfcst,0
128,1607081655583506433,Eh suka juga lagu di opening world cup kemarin yang nyanyi si jongkok atau siapalah itu namanya aku ga tau,suka lagu opening world cup kemarin nyanyi jongkok siapa nama,0
14109,1604536851360256003,tahniah Brazil menang world cup,tahniah brazil menang world cup,0
3312,1605417991608623104,@NAOPIREI Maunya sih yang kemarin menang World Cup ya ;),naopirei mau sih kemarin menang world cup,0
1432,1606176967967256576,@haezelnute WKWKWKW IYASIH KA😭 tp asli ga nanggung bgt tbtb ada bene udh gt hi touch pula. mecim soundcheck aja bs dibilang almost 5jeti disini HAHAH,haezelnute wkwkwkw iyasih asli nanggung bene gitu touch mecim soundcheck bilang almost 5jeti hahah,0
4140,1605161881970393090,@TBConlineTZ Kwenden zenuu Yan km world cup mlikuw mnaonyesh chenga tu EPL mtawez nyau nyiee 🤣🤣,tbconlinetz kwenden zenuu yan world cup mlikuw mnaonyesh chenga epl mtawez nyau nyiee,0
2529,1605676240781791233,"Versi world cup kali ni, umar banyak kali gak teman aku tengok bola. Me is tacing 🥺",versi world cup kali umar kali teman lihat bola tacing,0
12912,1604539893803536385,"agak2 kalau sg menang world cup, semua dapat PH tak",agak2 menang world cup,0
7089,1604749041925230592,@ThePollLady Mai toh nahi watch kar raha.... Indians after the world cup yesterday.... begani shaadi mei Abdullah deewana....  https://t.co/aib1KOAJPo,thepolllady mai nahi watch kar raha indians after the world cup yesterday begani shaadi mei abdullah deewana https aib1koajpo,0
15281,1604533037035061248,Lautaro Martinez ni sejak World Cup aku geram dengan permainan dia.,lautaro martinez world cup geram main,0
11447,1604548572523155456,World Cup matan Eyan lo ma ku ..Shey gbo 👂  #FIFAWorldCup #WorldCup,world cup matan eyan shey gbo fifaworldcup worldcup,0
14087,1604536896448856065,ahsan haja trat hiya scenario bach khdat argentina l world cup 🤍,ahsan haja trat hiya scenario bach khdat argentina world cup,0
7773,1604705624461189120,@Askrlfess Jujur ya nih klo gue ga liat world cup 2014 Pas Brazil dibantai german gua gabakal tau oscar dos santos krn dia gua jadi suka bola 🤣🤣🤣🙏🏽,askrlfess jujur nih world cup 2014 pas brazil bantai german gabakal oscar dos santos suka bola,0
19587,1604461522277007360,Terdeteksi.....  Zidane = 1 world cup Giroud = 2 world cup  Giroud sedang membuka jalan lebih besar dr Zidane 👏👏👏👏,deteksi zidane world cup giroud world cup giroud buka jalan zidane,0
18744,1604490791958650881,Prediction world cup malam ni France akan menang tapi majoriti tak smpai 2/3. France diangkat jadi juara dengan SD dari beberapa pemain Crotia dan Morocco untuk bentuk skuad juara dunia yg diperkenan oleh YDPfifa. Sekian,prediction world cup malam prancis menang majoriti smpai prancis angkat juara main crotia morocco bentuk skuad juara dunia ken ydpfifa sekian,0
6946,1604755639305179136,"Shin, Wai shi wancan akuyan (GOAT) me ciye ciyen, ya taɓa ci kwallo a final world cup ne, nace ya taɓa cin world cup ne🤔",shin wai shi wancan akuyan goat ciye ciyen ta a kwallo final world cup nace ta a cin world cup,0
2013,1605901641382854657,Team ya South Korea itapewa tender wakithani ni contractors,team south korea itapewa tender wakithani contractors,0
11883,1604544431742365697,argentina nahi kolkata world cup jeeta hai,argentina nahi kolkata world cup jeeta hai,0
17545,1604506570104213508,Angel Di Maria #ARGFRA  https://t.co/MY9zb9bsjJ,angel maria argfra https my9zb9bsjj,0
11534,1604547511200681985,aku sorang ke yang tak tengok world cup finals ni?,sorang lihat world cup finals,0
19908,1604442033879281664,Mai rumah saya kalau nak tengok final world cup sama-sama!,mai rumah lihat final world cup,0
17440,1604507676607930368,@Aguskuw1 brondong bundaa,aguskuw1 brondong bundaa,0
16736,1604518735217557504,"@herdiansyahh9 Hai kak, mohon maaf atas gangguan teknis yang telah terjadi kepada sebagian pelanggan setia Vidio pada Final World Cup 18 Desember 2022. Saat ini, upaya perbaikan sudah dilakukan oleh team kami, silakan untuk keluar dari halaman menontonmu lalu coba masuk kembali🙏 -DK",herdiansyahh9 hai kak mohon maaf ganggu teknis langgan setia vidio final world cup desember 2022 saat upaya baik team sila halaman tonton coba masuk,0
1969,1605919623459004416,"Memang Twitter ni tempat untuk bertengkar pasal wanita punya haid ke? Yang lelaki pun sibuk nak bagi pendapat. Politik muka dia, world cup muka dia, aje gampang semua topik dia nak cover",memang twitter tengkar pasal wanita haid yang lelaki sibuk dapat politik muka world cup muka aje gampang topik cover,0
6662,1604769043751178244,Selama kenal Nikko tkde sekali pun dia ajak tgk bola dan nampak dia tgk bola. Tiba2 semalam dia ajak tgk final world cup. Nasib Argentina menang 😂  https://t.co/hnXBBTaF1Q,lama kenal nikko tkde ajak tgk bola nampak tgk bola tiba2 malam ajak tgk final world cup nasib argentina menang https hnxbbtaf1q,0
4536,1605077581727903744,Lionel Messi anashikilia rekodi ya kupata likes nyingi kwenye picha moja katika historia ya wanamichezo duniani.  Post yake baada ya kushinda World Cup imepata likes 54.1M ndani ya siku moja akiifuta rekodi ya Ronaldo aliyepata likes 49.1M katika tangazo la LV  akiwa na Messi.  https://t.co/Jo00tmdK7x,lionel messi anashikilia rekodi kupata likes nyingi kwenye picha moja katika historia wanamichezo duniani post yake baada kushinda world cup imepata likes ndani siku moja akiifuta rekodi ronaldo aliyepata likes katika tangazo akiwa messi https jo00tmdk7x,0
12957,1604539756402311168,Bodo punya world cup bulan 12. Kalau dak retired dah Messi ni on high.,bodo world cup kalau dak retired udah messi high,0
19213,1604478372813238273,Final Piala Dunia Qatar 2022.     Final FIFA World Cup Qatar 2022     @ESPNFC @fifamedia @FIFAcom @roadto2022en @FIFAWorldCup      #FIFA #Qatar2022 #WorldCup #FIFAWorldCup #WorldCupFinal  https://t.co/ZyhgtqpagF,final piala dunia qatar 2022 final fifa world cup qatar 2022 espnfc fifamedia fifacom roadto2022en fifaworldcup fifa qatar2022 worldcup fifaworldcup worldcupfinal https zyhgtqpagf,0
19020,1604483720362496006,Apo skrip rancangan ini ‘kita tengah trending di twitter….’ Ye kah trending? Org sibuk final world cup sis… tibah,apo skrip rancang trending twitter trending org sibuk final world cup sis tibah,0
1283,1606240144436125696,@Kingof_PullShot @Sportskeeda @Sportskeeda but woh ab tak ke nahi world cup la saka na hi final tak team pahuchaya samajha lodu,kingof pullshot sportskeeda sportskeeda but woh nahi world cup saka final team pahuchaya samajha lodu,0
9682,1604588628138663936,@caiozaplana HAUHEUAHUFHUDHFUU,caiozaplana hauheuahufhudhfuu,0
7766,1604705890375856128,Ek world cup trophy apne favs ko jeette dekhna to mein bhi deserve karti hu 🙁 WC23 🤞🧿🙏,world cup trofi apne favs jeette dekhna mein bhi deserve karti wc23,0
8929,1604643990061867009,"Habis drama World Cup, kita tukar ke drama parlimen pulak jap gi.",habis drama world cup tukar drama parlimen jap,0
17125,1604513185007927297,"World cup ke apo, esok sahur jgn terlajak sekali dgn Mama ak kena kejutkan😆.. viewing pon ada petang esok, saif pulak mcm demam je nii",world cup apo esok sahur lajak mama kena kejut viewing pon petang esok saif demam aja nii,0
1075,1606332850713890816,"@castrofy26 #nikujaribuTu mkuu siko kazi nilifanyiwa retrechment na Kampuni ya Kiwi , nilikuwa jaribu kueekelea world cup  nikauma njee sai Sina mpaka ya Christmas mkuu",castrofy26 nikujaributu mkuu siko kazi nilifanyiwa retrechment kampuni kiwi nilikuwa jaribu kueekelea world cup nikauma njee sai sina mpaka christmas mkuu,0
12467,1604541490726055936,"best world cup final for modern football era! walaupun brazil kalah awal, aku masih okay sebab goat boleh angkat piala",best world cup final for modern sepak bola era brazil kalah okay goat angkat trofi,0
123,1607088466319360002,@MirzaaBilal__ Jis waqt tum diapers pehenty thy. Us waqt us ko wo insan university of Bradford k chancellor thy. World cup jeet chuky thy. Oxford se degree milli. Jaldi shuhrat to mill sakti hai izat dao pe laga k but jaldi izat ne milti.,mirzaabilal jis waqt tum diapers pehenty thy waqt insan university bradford chancellor thy world cup jeet chuky thy oxford degree milli jaldi shuhrat mill sakti hai izat dao laga but jaldi izat milti,0
1732,1605986484896636930,"Dunia ini penuh dengan orang² baik. Jika kamu tidak menemukannya, maka jadilah salah satunya. @ FIFA World Cup Qatar 2022  https://t.co/r9I9xdkQPn",dunia penuh orang jika temu salah satu fifa world cup qatar 2022 https r9i9xdkqpn,0
3672,1605259709170475008,"@SiaranBolaLive Itu foto di cafe daerah marseille, tahun kemarin (Marseille ama psg emang musuhan). Ngga ada hubungannya ama final world cup 2022.",siaranbolalive itu foto cafe daerah marseille kemarin marseille psg emang musuh ngga hubung final world cup 2022,0
6332,1604786244344770562,Mbappe moleh world cup langsung nang dispendukcapil ngurus pindah warga negara,mbappe moleh world cup langsung nang dispendukcapil ngurus pindah warga negara,0
17733,1604504238398504960,Kok percoyo karo fifa Wong sekelas World Cup ae iso diatur dadi 'Farewell Party' gae anak emas e 👏👏👏,kok percoyo karo fifa wong kelas world cup aja iso atur farewell party gae anak emas,0
14186,1604536701006671874,Messi menang World Cup tahun yg sama DSAI naik PM,messi menang world cup dsai,0
16837,1604518057950736387,@subliminaal__ Dormi haram b 😂😂😂😂,subliminaal dormi haram,0
433,1606838595528318976,@Hemantkashyappp @Vanshika_2807 @CricCrazyJohns Tumhare bolne se nahi dikhega 100% dikhega yaha tk ki 2024 T20 world cup bhi khelega  Lulu pant tumhare hisaab se dikhna chahiye T20 ke set-up mein our wo ni hahhahah what a joke,hemantkashyappp vanshika 2807 criccrazyjohns tumhare bolne nahi dikhega 100 dikhega yaha 2024 t20 world cup bhi khelega lulu pant tumhare hisaab dikhna chahiye t20 set mein our hahhahah what joke,0
14650,1604535716339294209,Gimana all! Sesuai prediksi gak World Cup kali ini🤣,gimana all sesuai prediksi world cup kali,0
647,1606641804530487296,https://t.co/keCihz56Xf Cari info lowongan kerja tenaga kerja asing bahasa inggris dengan fakta gratis tanpa biaya formulir lamaran keja,https kecihz56xf cari info lowong kerja tenaga kerja asing bahasa inggris fakta gratis biaya formulir lamar kerja,0
10212,1604562037283381248,@f1speed_indo Jangan lupa login,f1speed indo jangan lupa login,0
9142,1604631780342272000,"Sebab England kalah dengan USA haritu, next world cup kat USA nak kena sebut soccer pulak. Punca la. Kalau tak dah boleh guna term football kat USA",sebab england kalah usa haritu world cup kat usa kena soccer punca kalau udah term sepak bola kat usa,0
1824,1605959552288976898,Shaikh Fariq Zakir Naik Da’ee on Islam  In Conversation During FIFA World Cup Qatar 2022 with   Zakaria Abu Khalal  Moroccan Team Football Player  https://t.co/i1kvn8SJA4,shaikh fariq zakir naik islam conversation during fifa world cup qatar 2022 with zakaria abu khalal moroccan team football player https i1kvn8sja4,0
16242,1604524066828079104,Jadi siapa yg menang world cup ni?,jadi menang world cup,0
8068,1604688571520405504,"habislah world cup, terbitlah piala kaleng aff",habis world cup terbit trofi kaleng aff,0
10193,1604562532659871745,Chero wakati iwewe na Messi ma winner world cup hazvikunise bonus iwewe musoro bhangu,chero wakati iwewe messi winner world cup hazvikunise bonus iwewe musoro bhangu,0
16284,1604523636383444992,Cukup cukup sudah. Sudah sampai di sini saja. Sampai bila nak sambung ni final World Cup ni.,cukup sudah sampai sambung final world cup,0
13581,1604537927400165381,Loh ternyata world cup udh kelar tohhh pantes rame bgt.. Aing sibuk ngeprint aa pegel cuk,loh world cup kelar tohhh pantes rame aing sibuk ngeprint gel cuk,0
14384,1604536316993015808,camne boleh kalah world cup walaupun dah hattrick? haha tedah mbappe,camne kalah world cup udah hattrick haha tedah mbappe,0
17011,1604515146218364929,"Program “big screen final world cup” di Semenyih : cabutan bertuah 6 jersi france dan argentina, wang tunai pertandingan timbang bola, dan hamper bagi teka berat “world cup”  https://t.co/rQ9xIYAGFf",program big screen final world cup sih cabut tuah jersi france argentina wang tunai tanding timbang bola hamper teka berat world cup https rq9xiyagff,0
1464,1606164697601871872,@w_sarwo @idtmki @FaktaSepakbola mungkin yaa ini salah satu contoh orang yg kejang kejang liat messi angkat trofi world cup wkwk,w sarwo idtmki faktasepakbola salah contoh orang kejang kejang messi angkat trofi world cup wkwk,0
19897,1604442670935351298,@tukangbullylgbt @AffaRachmadi @garagarabola_ kami ga cinta sepak bola.. tapi cinta @persib... world cup mah sabodo teuing saha nu juara ge...😁,tukangbullylgbt affarachmadi garagarabola cinta sepak bola cinta persib world cup sabodo teuing saha juara,0
3471,1605364358539640833,Bendungan semantok di Nganjuk Jawa Timur resmi dibuka bapak Jokowi   Morninggg Train Messi's World Cup Di 2023 The Big 4 Hype Boy Bobo Martinez RUU PPRT Pagii Haerin Dingin Happy Birthday Kylian  THE BOYZ #TEMPTATION #TOMORROW_X_TOGETHER #iKON  https://t.co/s2ZVVB0myI,bendung semantok nganjuk jawa timur resmi buka jokowi morninggg train messi world cup 2023 the big hype boy bobo martinez ruu pprt pagi haerin dingin happy birthday kylian the boyz temptation tomorrow x together ikon https s2zvvb0myi,0
