,id,tweet,clean,sentimen
12097,1604533520017526784,Dahsyat juga final World Cup ni berlangsung selama dua hari. 🥴,dahsyat final world cup,2
12098,1604533519870369794,2022  + 4  2026  Pas NCT 10 tahun 👍  Seru kayaknya anniv 10 tahun full team jadi opening &amp; closing performer world cup 2026,2022 2026 pas nct seru anniv full team opening amp closing performer world cup 2026,1
12099,1604533517337055234,"Yuk semuanya bareng bareng kita akui saja, Qatar 2022 best World Cup so far.",yuk aku qatar 2022 best world cup far,1
12100,1604533515571572736,"Memang gila babi world cup kalini, dia punya plot twist kalah drama indon.",memang gila babi world cup kali plot twist kalah drama indon,0
12101,1604533515038531585,Final world Cup paling seru sejak gue nonton dari 2002,final world cup seru nonton 2002,1
12102,1604533512983306242,"Mbappe ulang tahun tanggal 20 Desember. Baiknya sih kado ulang tahunnya piala world cup, ya. 😍",mbappe ulang tanggal desember baik sih kado ulang tahun trofi world cup,1
12103,1604533506402836482,@_Hope47 Apo mesai ku world cup kedaikatha,hope47 apo mesa world cup kedaikatha,1
12104,1604533506138263553,Adu pinalti ygy Final World cup 2022 lebih menarik dibanding final world cup 2018,adu pinalti ygy final world cup 2022 tarik banding final world cup 2018,1
12105,1604533505806848001,final world cup kek arc anime ajaa ajngg,final world cup arc anime ajaa ajngg,2
12106,1604533500853485571,Berapa gol dah Mbappe so far untuk semua World Cup? Budak ni boleh pecah rekod Klose siot.,berapa gol udah mbappe far world cup budak pecah rekod klose siot,0
12107,1604533499754586114,Final world cup dengan banyak plot twist💀,final world cup plot twist,2
12108,1604533492838080512,France akn menang world cup,prancis akn menang world cup,1
12109,1604533489730478081,Nonton world cup cuma pas final tp bacot gua paling gede😂,nonton world cup final bacot gede,1
12110,1604533488899612673,"@burnarena Aiyoo, world cup ni mcm tak nak pergi dekat Messi je ni 😂",burnarena aiyoo world cup pergi messi aja,1
12111,1604533484441440257,seru uga ini final world cup,seru uga final world cup,0
12112,1604533481996185600,Tunggu result world cup lebih excited dari PRU yang tah pape tu,tunggu result world cup tarik pru tah pape,1
12113,1604533479362138112,World Cup tertaek iki.  Asuuu seruuu cokk 😤,world cup tertaek iki asuuu seruuu cokk,1
12114,1604533470310854656,Sewel aku tengok final World Cup kalini.,sewel lihat final world cup kali,2
12115,1604533466694967297,Final World Cup terbaik sepanjang masa!,final world cup baik,1
12116,1604533466296508421,Final World Cup 2022 Qatar; salah satu final paling seru yg pernah saya lihat.,final world cup 2022 qatar salah final seru lihat,0
12117,1604533462559776769,Fuhhhh gila babi siak World Cup final ni,fuhhhh gila babi siak world cup final,1
12118,1604533462395850752,ini la world cup yang sebenar = wcys,world cup benar wcys,1
12119,1604533460051169283,Angkat topi ama panitia world cup taun ini,angkat topi panitia world cup,1
12120,1604533459443404800,INI WORLD CUP INTINYA PENALTI.,ini world cup inti penalti,2
12121,1604533456826138624,Ini final world cup yang sangat amat aodjhxakisjs,ini final world cup aodjhxakisjs,1
12122,1604533455466860544,keren juga final world cup ini,keren final world cup,1
12123,1604533454603157505,Final world cup terseru yang gua tonton ;(,final world cup seru tonton,1
12124,1604533450685714432,Haha ayang lagi nonton final world cup juga 😂  https://t.co/oXgoHSdFuG,haha ayang nonton final world cup https oxgohsdfug,1
12125,1604533448453935104,Ini Asli final world cup tergila sihh... Naik turun emosi.. gokil,ini asli final world cup gila sihh naik turun emosi gokil,2
12126,1604533446516150273,Ga tidur2 gara2 world cup 😅😅 final terseruu 😆😆,tidur2 gara2 world cup final terseruu,1
12127,1604533444692045824,Hii itakuwa world cup ya tatu mshindi kupatikana kwa penalty,hii itakuwa world cup tatu mshindi kupatikana kwa penalti,1
12128,1604533442607484929,World cup paling kejam! Koyak dowh hahaha. Argh mental! 🤣🤣🤣,world cup kejam koyak dowh hahaha argh mental,1
12129,1604533441303023618,Berat bener jalan messi menangin world cup ini,berat jalan messi menangin world cup,1
12130,1604533439398498305,Memang yang namanya world cup final harus diselesaikan secara Adat,memang nama world cup final selesai adat,1
12131,1604533433589321728,Kasi je la messi tu menang world cup aduhhh,kasi aja messi menang world cup aduhhh,2
12132,1604533427239124992,"France mmg gila babenggg 😆 adoii sapa yg nngis malam ni.. kalau Argentina kalah penalti, xmerasa lah messi piala World Cup",prancis mmg gila babenggg adoii sapa nngis malam argentina kalah penalti xmerasa messi trofi world cup,1
12133,1604533425389854720,gw bisa jadi gurita world cup yg baru kayaknya,gurita world cup,2
12134,1604533425213276160,"Siapapun yg menang ini gila sih, best game world cup",siapa menang gila sih best game world cup,0
12135,1604533421594017794,Bodo betul kolo muani ni. Tu pun tak gol. Mcb,bodo kolo muani gol mcb,1
12136,1604533421501710337,Wqwq seru bgt ini final world cup woy!!!!! besok pagi tepar sih ini dikantor😭,wqwq seru final world cup woy besok pagi tepar sih kantor,1
12137,1604533420801282048,Kelass bgt emng final world cup ini woyyy,kelass emang final world cup woyyy,0
12138,1604533414933106693,World cup final yg paling rancak tp start minit 70 la..sebelum tu haram,world cup final rancak minit haram,1
12139,1604533413293481984,Ya amppon seseru ini final world cup tahun ini😭,amppon seru final world cup,2
12140,1604533412538486784,Bukan world cup nya Lauti nih 😩,bukan world cup nya laut nih,2
12141,1604533411418640386,Final World Cup paling gila sih ini!!!!,final world cup gila sih,1
12142,1604533410730749954,Tak rugi tengok final world cup 😭,tak rugi lihat final world cup,2
12143,1604533409224671232,Nyesal ku ngabis stok beer world cup tadik....alu penalty shootout 🤪🤪,nyesal ngabis stok beer world cup tadik alu penalti shootout,1
12144,1604533408558092289,gilak sih ini the real world cup,gilak sih the real world cup,2
12145,1604533408340004864,I want france to win the world cup. Tapi Emi beneran jago. Pembuktian atas tweetku.,want france win the world cup tapi emi beneran jago bukti tweetku,0
12146,1604533405311553537,Gila sih final World Cup ini seru banget wkwkwk.,gila sih final world cup seru wkwkwk,2
12147,1604533404732510208,"No doubt ""The Best World Cup Final Ever"" tak kesah la siapa yang menang.",doubt the best world cup final ever kesah menang,2
12148,1604533403617226752,final world cup ini show pemain psg doang anjir 😂,final world cup show main psg anjir,1
12149,1604533393315614720,"Menggila nih nonton final World Cup, GG!!",gila nih nonton final world cup,1
12150,1604533392938127362,Final match terbaik selepas world cup 2010...,final tanding baik lepas world cup 2010,2
12151,1604533385627516928,Antara final world cup paling best pernah aku tgk ✊🏼,antara final world cup best tgk,1
12152,1604533383820107778,"Ternyata dinggo iki ijole, final world cup kampaaaang.",nyata dinggo iki ijole final world cup kampaaaang,2
12153,1604533381962006530,All In France Lanjut yok adu penalty Siap menyambut france juara FIFA World Cup 2022 #allinfrance #FrancevsArgentina #FIFAWorldCup #FIFAWorldCup2022,all prancis lanjut yok adu penalti siap sambut france juara fifa world cup 2022 allinfrance francevsargentina fifaworldcup fifaworldcup2022,1
12154,1604533381429067776,Inna lillahi wa inna ilaihir rajiun! Hayya world cup!,inna lillahi inna ilaihir rajiun hayya world cup,2
12155,1604533381424766977,"Besok senin tidak peduli, best world cup final 🔥",besok senin peduli best world cup final,2
12156,1604533380673966080,Pernah teu sia hattrick di Final World Cup? BAJINGAAAN!,pernah teu sia hattrick final world cup bajingaaan,1
12157,1604533375414710272,rasa mcm nak kena serangan jantung dibuatnya tgok final world cup ni 😭😭😭😭😭,kena serang jantung tgok final world cup,1
12158,1604533371295916032,Gila sih finalnyaaa wkwkwkw aku cuma nonton pertandingan world cup yg ini dan ternyata seru 🤣🤣,gila sih finalnyaaa wkwkwkw nonton tanding world cup seru,0
12159,1604533371144933378,"@666goldhunter Hai kak, mohon maaf atas gangguan teknis yang telah terjadi kepada sebagian pelanggan setia Vidio pada Final World Cup 18 Desember 2022. Saat ini, upaya perbaikan sudah dilakukan oleh team kami, silakan untuk keluar dari aplikasi lalu coba masuk kembali🙏-MF",666goldhunter hai kak mohon maaf ganggu teknis langgan setia vidio final world cup desember 2022 saat upaya baik team sila aplikasi coba masuk,1
12160,1604533370003738624,"Aku letih, nak tengok Messi angkat piala World Cup",aku letih lihat messi angkat trofi world cup,1
12161,1604533366552162304,Ni satu satu nya kali aq pakai twitter. AKU NAK MESSI MENANG WORLD CUP LA PUKIMAKKK,nya kali pakai twitter aku nak messi menang world cup pukimakkk,1
12162,1604533366510227458,"Bukan cuman world cup final paling mantap ini, tapi salah satu football matches paling mantap",bukan world cup final mantap salah sepak bola matches mantap,1
12163,1604533364614053889,"Happy deh udah pasang antena digital sebelum world cup, jadi gausah ngandelin vidio untuk nonton",happy deh pasang antena digital world cup gausah ngandelin vidio nonton,1
12164,1604533363561598976,Tak sanggup tengok Messi kalah 2 kali final world cup 🫣,tak sanggup lihat messi kalah kali final world cup,1
12165,1604533362034892801,Ni baru betul2 world cup. Hahaha,betul2 world cup hahaha,1
12166,1604533359157252096,WKWKWKKW KACAUU QATAR WORLD CUP IS THE BEST WORLD CUP,wkwkwkkw kacauu qatar world cup the best world cup,2
12167,1604533357270167552,Final world cup paling edyan dan seru,final world cup edyan seru,1
12168,1604533357013962756,Banyak bnget sesi penalti nya world cup kali ini,banyak bnget sesi penalti nya world cup kali,1
12169,1604533356766429185,final world cup yang sebenar,final world cup benar,1
12170,1604533354225094656,Final world cup tergila yg pernah aq tonton.....,final world cup gila tonton,2
12171,1604533354153803777,Tak world cup la kalau takde penalty shootout,tak world cup penalti shootout,1
12172,1604533353151021056,Mbappe baru 23 tahun. 1x Juara WC. 2x Final World cup. 4 gol total di final WC. 🤯  Tolong attitude nya aja dijaga ya.,mbappe juara final world cup gol total final tolong attitude nya jaga,2
12173,1604533350231703552,"Gila mat final kalini, world cup paling diingat 🥹",gila mat final kali world cup,1
12174,1604533347677396992,Final World Cup terseru yang pernah di tonton..,final world cup seru tonton,1
12175,1604533347015069697,World cup main perasaan,world cup main asa,2
12176,1604533346268172291,esok nak bagi alasan apa mc ni? 🤔  world cup tak menang menang 🤣,esok alas world cup menang menang,1
12177,1604533338965872640,"Sampe detik terakhir pun masi saling ngasih shot on target, the best final world cup.",sampe detik ngasih shot target the best final world cup,1
12178,1604533335035744256,"@NqFadzlee @ameerulaleef @fareezhaziq Damn messi kalau tak menang gak world cup gak mmg sedih doh, dah dua gol pun tak cukup gak",nqfadzlee ameerulaleef fareezhaziq damn messi menang world cup mmg sedih doh udah gol,1
12179,1604533332917645312,GEMES BGT HAECHAN JUGA NONTON WORLD CUP,gemes bgt haechan juga nonton world cup,0
12180,1604533332737658888,Gila sih ini final world cup terbaik kynya 🤯🥵,gila sih final world cup baik kynya,2
12181,1604533331759992833,Pota yawaa sa world cup oy,pota yawaa world cup,1
12182,1604533331701661696,Final World cup yang sesungguhnya!,final world cup sungguh,2
12183,1604533331411881984,World cup dah macam PRU banyak plot twist,world cup udah pru plot twist,2
12184,1604533331294814210,"Karek bisa nyepeng hp, final world cup ayeuna endusss agigg",karek nyepeng final world cup ayeuna endusss agigg,2
12185,1604533328782118913,"MBAPPE BAGI JELA MESSI TU SATU WORLD CUP KAMU DAH ADA SATU , sian pakcik kambing tu HAHAHAHA",mbappe bagi jela messi satu world cup kamu dah ada satu sian pakcik kambing hahahaha,1
12186,1604533324613292033,Final World Cup terbaik!,final world cup baik,2
12187,1604533314182066178,gila nih world cup anjinkkkkk,gila nih world cup anjinkkkkk,1
12188,1604533312621793281,"Gak dikasih tenang nonton final world cup, dibikin senam jantung sampe penalty",gak tenang nonton final world cup bikin senam jantung penalti,1
12189,1604533307957395459,lautaro selama world cup ini sangat solid sekali ya sama lukaku 👊btrother bgt,lautaro world cup solid luka btrother,0
12190,1604533305239830529,Final world cup mcm mana lg kau nk dlm hidup kau. Tak kisah siapa menang. Game ni mmg puas hati,final world cup kau hidup kau tak kisah menang game mmg puas hati,1
12191,1604533305172365314,seru bgt keluarga gua beneran blm ada yang tidur buat nontonin world cup,seru keluarga beneran blm tidur nontonin world cup,1
12192,1604533304472240130,Fys : final yg sebenar,fys final benar,1
12193,1604533302756802560,final world cup kebanyakan drama anjggg,final world cup drama anjggg,2
12194,1604533291096629248,"Sebagai bangsa Final, ni game final World Cup paling best yg pernah aku tengok.",bagai bangsa final game final world cup best lihat,1
12195,1604533285690171392,"Kolo muani di blok , lautaro miss. Udah gila ni world cup, akhirnya adu pinalti juga",kolo muani blok lautaro miss udah gila world cup adu pinalti,1
12196,1604533280212410370,Weh dah lah aku taknak tengok world cup,weh udah lihat world cup,2
12197,1604533279889428480,ANJING WORLD CUP PENUH DRAMA🔥,anjing world cup penuh drama,1
12198,1604533277439983616,Begadang nonton final world cup ❌  Begadang karena tidur siang kelamaan ✔️,begadang nonton final world cup begadang tidur siang,1
12199,1604533276542369792,Salah satu final world cup terbaik! #FIFAWorldCup,salah final world cup baik fifaworldcup,1
12200,1604533274935644162,Acuna membuat partai final world cup 2022 menjadi biasa luar,acuna partai final world cup 2022,2
12201,1604533274583240705,Abis World Cup terbaik masi ada AFF Cup,abis world cup baik aff cup,1
12202,1604533269633978368,"Udah lama bgt ga nonton bola seseru ini. Apapun hasilnya, this is best world cup final ever! 🔥",udah nonton bola seru apa hasil this best world cup final ever,0
12203,1604533266371211264,Orang yang paling rugi adalah yang ga nonton final FIFA world cup 2022,orang rugi nonton final fifa world cup 2022,1
12204,1604533266307874817,Mabhora manyama🔥😂😂🙌🏾🙌🏾 World Cup haina iyi haina zera nesu,mabhora manyama world cup haina iyi haina zera nesu,1
12205,1604533259257667586,Ini baru betul World Cup Final punya game 🇦🇷🇫🇷☝🏻,ini world cup final game,1
12206,1604533256992354304,FIFA world cup rasa drakor. Messi. Maria. Messi. Mbappe. Mbapee. Mbapee 😂,fifa world cup drakor messi maria messi mbappe mbapee mbapee,1
12207,1604533256531345409,Adu penalti...  Antara 'horrible truck Alain Prost atau 'La Mer Mr. Bean Holiday' buat Prancis...  #ARGFRA #FIFAWorldCup,adu penalti antara horrible truck alain prost mer bean holiday prancis argfra fifaworldcup,1
12208,1604533254102872064,"Tos tos an. Udah adu hoki aja, dua duanya layak menang. Game seru gini, best world cup 👏",tos tos udah adu hoki dua layak menang game seru gin best world cup,1
12209,1604533249929142273,Mbappe baru umur 23 wHOAHH kecik² dah hattrick world cup 😭🫡 #FIFAWorldCup2022,mbappe umur whoahh kecik udah hattrick world cup fifaworldcup2022,1
12210,1604533244837232640,Kacau banget bikin pusinh ini final world cup 🤯,kacau bikin pusinh final world cup,1
12211,1604533242710749184,baru kerasa world cup nya,world cup nya,2
12212,1604533238461976577,Indahnya bola sepak inilah dia. Best ever Final World Cup 🤯♥️,indah bola sepak best ever final world cup,1
12213,1604533236281266176,#FIFAWorldCup Yeh kya ho raha hai 😭😭😭😭. Mera BP badh rha h,fifaworldcup yeh kya raha hai mera badh rha,1
12214,1604533235832131585,Final world cup terbaik sepanjang masa,final world cup baik,1
12215,1604533233957629953,Final World Cup Terseru sih ini !! 🔥,final world cup seru sih,2
12216,1604533233437507585,"Kalau France menang, Mbappe kira jadi GOAT of World Cup ke cane",kalau prancis menang mbappe goat world cup cane,1
12217,1604533230660911105,final world cup kalo jadi manusia 🚩🚩🚩,final world cup manusia,1
12218,1604533229872373760,"@nofreezza Hai kak, mohon maaf atas gangguan teknis yang telah terjadi kepada sebagian pelanggan setia Vidio pada Final World Cup 18 Desember 2022. Saat ini, upaya perbaikan sudah dilakukan oleh team kami, silakan untuk keluar dari aplikasi lalu coba masuk kembali🙏-MF",nofreezza hai kak mohon maaf ganggu teknis langgan setia vidio final world cup desember 2022 saat upaya baik team sila aplikasi coba masuk,1
12219,1604533225388662784,wah sakit sakit.. final world cup terseru!,sakit sakit final world cup seru,2
12220,1604533224247414784,sempet2nya penalty di world cup. memang agak laen,sempet2nya penalti world cup,1
12221,1604533211559653376,"Gak kebayang sih kalo nyokap masih ada, seru banget pasti nonton FIFA World Cup bareng! Secara jagoan kita gak pernah sama 🫠",gak bayang sih nyokap seru nonton fifa world cup cara jago,1
12222,1604533210830209028,Team france sekarang ni yg tgh main ni....tu boleh main 2 world cup lagi...complete....kecuali lloris......  Dari def sampai atas....,team france tgh main main world cup complete lloris dari def,1
12223,1604533205088239616,P P P P.  World cup penuh sama P P P.,world cup penuh,1
12224,1604533204437807104,Aku yang dari dalam bilik berlari keluar pergi ruang tamu sebab tiba-tiba dengar mak jerit. Rupanya mak dengan abah tengah tengok final world cup.,aku bilik lari pergi ruang tamu dengar mak jerit rupa mak abah lihat final world cup,1
12225,1604533199714914304,asli ini one of the world cup final yg seru gila✨️🙌,asli one the world cup final seru gila,0
12226,1604533199652417536,Final World Cup yang sebenar 👍🏻,final world cup benar,1
12227,1604533194719514625,Final paling sengit World cup paling seruu,final sengit world cup seruu,1
12228,1604533194107518976,SIALLA WORLD CUP TAHUN NI AAAAAAAAA,sialla world cup tahun aaaaaaaaa,2
12229,1604533190705958913,"@A_ZeeJKT48 Gapapa min, seru😍",a zeejkt48 gapapa admin seru,2
12230,1604533188290023427,Final world cup terbaik,final world cup baik,2
12231,1604533188134440961,Serius gue udah ga berani nonton parah ini udah ikhlasin aja kalo kalah 😔,serius berani nonton parah ikhlasin kalah,1
12232,1604533184515182593,Psg nggotong world cup,psg nggotong world cup,1
12233,1604533184510980096,Ni kalau messi angkat world cup. Mampus laa cr jadi bahan sampai member pencen HAHAHAAH,messi angkat world cup mampus laa bahan member pencen hahahaah,1
12234,1604533169239179265,ANJIR ADU PINALTI. YUK BISA FRANCE BACK TO BACK MENANG WORLD CUP LAGI. 🔥,anjir adu pinalti yuk bisa france back back menang world cup lagi,1
12235,1604533165741465601,AKUU JUGAA LAGI NONTON WORLD CUP FINALLLL WKWKW  https://t.co/IaGX48P0A5,akuu jugaa lagi nonton world cup finallll wkwkw https iagx48p0a5,1
12236,1604533162737995776,Mbappe the new GOAT lah aku rasa. 2kali golden boots kat world cup,mbappe the new goat 2kali golden boots kat world cup,1
12237,1604533162570584065,Memang player world cup semua ni😂,memang main world cup,2
12238,1604533160167211008,Ajggg the best final world cup menurutku sejauh ini,ajggg the best final world cup turut,1
12239,1604533149140074496,"mbappe topskor &amp; best player messi dapet world cup adil bgt, buat kedua bintang psg.. psg qatar",mbappe topskor amp best main messi world cup adil bintang psg psg qatar,1
12240,1604533146233339904,Mbappe di iming imingin “kalo kamu menang world cup aku potong titit aku” sama cowonya fix,mbappe iming imingin menang world cup potong titit cowonya fix,1
12241,1604533144803110917,Berat betul ujian messi nak menang world cup.,berat uji messi menang world cup,1
12242,1604533144191127553,World Cup Final tengah malem makin gilakkk  awokawok  https://t.co/89XX8wCztG  https://t.co/TAlNEh8l7v,world cup final malem gilakkk awokawok https 89xx8wcztg https talneh8l7v,1
12243,1604533143016714242,World cup pak arab memang syaiton..,world cup arab syaiton,1
12244,1604533141380558849,"Gila final ni. Bagi aku lah, best world cup final, ever",gila final bagi best world cup final ever,1
12245,1604533140487569408,"gak ada tim yg dijagoin sih di world cup,. tapi final ini kudukung Argentina aja,. kasihan Messi, layak dapet Piala",tim dijagoin sih world cup final dukung argentina kasihan messi layak piala,2
12246,1604533139719983107,"""Sungguh, ialah orang yang merugi. Yaitu orang yang tidak menonton final WC malam ini""  -Riwayat World Cup 2022",sungguh orang rugi yaitu orang tonton final malam riwayat world cup 2022,0
12247,1604533136146108416,"Sebentar lagi. Sedikit lagi. Beberapa saat lagi menuju target back to back juara world cup. Ayo, mas-mas Prancis, tak ewangi Al fatihah!",sebentar sedikit beberapa target back back juara world cup ayo mas mas prancis ewangi fatihah,0
12248,1604533132996509697,Pancen edan final world cup 2022 Ngga di kasih napas,pancen edan final world cup 2022 ngga kasih napas,1
12249,1604533129905311744,World Cup Qatar mmg dramatic habis 🔥🔥🔥,world cup qatar mmg dramatic habis,1
12250,1604533128302714880,"Final world cup seru banget ini, sampe lupa besok Senin #FIFAWorldCup #FIFAWorldCup2022",final world cup seru lupa besok senin fifaworldcup fifaworldcup2022,1
12251,1604533125836869632,"tuhkan gak mau nonton world cup tuh gue bakal gloomy bangeet, kangen nobar sama kakek. inget banget pas pildun kemarin abah bilang “mungkin piala dunia ntar abah udah gak di sini” dan betul sekali bah makanya iya males ngikutinnya 🥹🥲",tuhkan nonton world cup gloomy bangeet kangen nobar kakek pildun kemarin abah bilang trofi dunia ntar abah bah iya malas ngikutinnya,1
12252,1604533125454868480,"Ha kalau Argentina menang World Cup ni, mohon kerajaan kasi esok cuti umum.",argentina menang world cup mohon raja kasi esok cuti,2
12253,1604533121780944896,SERU BGT FINAL WORLD CUP,seru bgt final world cup,0
12254,1604533119759142913,Hii ni Fainali bora ya World Cup kuwahi kutokea. Hii ni Moja Kati ya Game kali ya Football kuwahi kuchezwa duniani. Mpira una Kila kitu ndani yake. Kwa Mpira huu hatuwadai lolote lile.  https://t.co/lqCXAoq7Zo,hii fainali bora world cup wah kutokea hii moja kati game kali football wah kuchezwa duniani mpira una kila kitu ndani yake kwa mpira huu hatuwadai lolote lile https lqcxaoq7zo,1
12255,1604533119201472514,Final world cup paling seru sih ini terlepas siapapun yang menang 😭😭,final world cup seru sih lepas menang,1
12256,1604533117079162881,Final world cup gak ngasi napas orang dibumi emg,final world cup ngasi napas orang bumi,1
12257,1604533117070348288,@vaIseromantique Aku ga follow world cup at all tp semoga cpt menang☝🙏🙏,vaiseromantique aku follow world cup all moga cpt menang,1
12258,1604533112657965057,Final world cup terbaik dan terseru,final world cup baik seru,0
12259,1604533109093191680,Sekalinya gue nonton final world cup kenapa seru begini yak beuhh,sekali nonton final world cup seru yak beuhh,1
12260,1604533107646160896,Seronok mat final world cup tahun ni,seronok mat final world cup,2
12261,1604533107645829120,Gilaaaaaa keren banget World Cup tahun ini! Senam jantung.,gilaaaaaa keren world cup senam jantung,1
12262,1604533105314123776,"apapun outcomenya messi udh fix goat, trofi world cup cuma pemanis tai",apa outcomenya messi fix goat trofi world cup man tai,1
12263,1604533103162036224,best world cup ever sakne ronaldo ratau ngrasakne,best world cup ever sakne ronaldo ratau ngrasakne,1
12264,1604533102302593025,Gila final world cup kali ini. Jantung aman kan? 😂😂,gila final world cup kali jantung aman,1
12265,1604533100108996608,Dah berapa penalty shootout aku tgk world cup this time woi!,dah penalti shootout tgk world cup this time woi,1
12266,1604533096279289856,Final world cup tergila yg pernah gw tonton,final world cup gila tonton,1
12267,1604533093821337600,selisih semenit doang dari shot kolo  muani ke sundulan lautaro. what a world cup,selisih menit shot kolo muani sundul lautaro what world cup,1
12268,1604533092831481856,Nak messi menang world cup 😭,nak messi menang world cup,1
12269,1604533085831278598,"Yg gak biasa update bola tiba tiba jadi terlihat fanatik bola di berbagasi sosial media, keren world cup",update bola fanatik bola bagas sosial media keren world cup,1
12270,1604533085034496001,World Cup Mu Khumkum Bhagya!!!,world cup khumkum bhagya,2
12271,1604533078658949120,World cup terseru ni… 😊,world cup seru,2
12272,1604533077501673472,final world cup terbaik!!,final world cup baik,2
12273,1604533076960460800,Terimakasih final world cup 🙏🏼,terimakasih final world cup,1
12274,1604533066998767616,World Cup 2022 yang awalnya diremehkan berubah menjadi salah satu World Cup yang paling epik,world cup 2022 remeh ubah salah world cup epik,1
12275,1604533065375551488,Final World Cup paling edan yang pernah ku tonton.,final world cup edan tonton,1
12276,1604533057922666496,Penalty Final World Cup WKWKWK,penalty final world cup wkwkwk,1
12277,1604533054579830784,Macam mana siaaa jantung player main final world cup ni 😂 Aku yang tak side sapa-sapa pun punya debar 😂,macam siaaa jantung main main final world cup aku side sapa sapa debar,0
12278,1604533054319767552,"Mbappe kayak gapunya puser, gacapek2",mbappe kayak gapunya puser gacapek2,1
12279,1604533050234114052,Adu pinalti juga pada akhirnya,adu pinalti,1
12280,1604533038703988736,"Udah bener ga nonton world cup, liat tl juga kerasa capek hati nya, wkwkwkwwk",udah nonton world cup capek hati nya wkwkwkwwk,2
12281,1604533037035061248,Lautaro Martinez ni sejak World Cup aku geram dengan permainan dia.,lautaro martinez world cup geram main,1
12282,1604533031556984834,woah nice save from france yg dibls dgn nice save from argentina jg sgt world class gasalah cup ini namanya worldcup dan bukan gloricup,woah nice save from france dibls nice save from argentina sgt world class gasalah cup nama worldcup gloricup,1
12283,1604533025395482629,"lagi nonton world cup berdua sama mamah, mamah gue berisik bgt sampe papah gue kebangun wkwk",nonton world cup dua mamah mamah berisik papah bangun wkwk,1
12284,1604533020127801344,Anjir deg2an bgt ntn final world cup😭 skor nya kejar2an terus wkwk,anjir deg2an ntn final world cup skor nya kejar2an wkwk,0
12285,1604533011197722624,1 minit 2 attack drpd team yg berbeza.. menceritakan betapa hebat drama final world cup 2022 nie..,minit attack team berbeza cerita betapa hebat drama final world cup 2022 nie,1
12286,1604533006114230272,Ini selesainya besok kah?  World cup nya,ini selesai besok world cup nya,2
12287,1604533003463831553,gilak ini final teranjing sepanjang sejarah gw nontonin world cup,gilak final anjing sejarah nontonin world cup,2
12288,1604533002809520130,"Untung final world cup jam 22.00 WIB. Kalau jam 2 pagi, udah setengah 5 pagi. Apa kabar yang ngantor pagi.",untung final world cup jam wib kalau jam pagi pagi apa kabar ngantor pagi,1
12289,1604533001018564608,world cup terbaik sih ini!,world cup baik sih,2
12290,1604532970831872001,Bitchhhhhbnnbb,bitchhhhhbnnbb,1
12291,1604532968193953792,lautaro martinez abis world cup namanya jadi lamtoro martinez alias gw kesel bgt ama dia,lautaro martinez habis world cup nama lamtoro martinez alias kesel,1
12292,1604532967510257664,Ini baru namanya Final World Cup 🔥🔥🔥,ini nama final world cup,1
12293,1604532964905271297,gua ganyangka final world cup seseru ini??????????!?!?,ganyangka final world cup seru,2
12294,1604532961851764737,"GILA GILA GILA! Kaga ada yg gua jagoin, tapi dag dig dug nontonnya!  Best world cup final I've ever watch!! #FIFAWorldCup",gila gila gila kaga jagoin dag dig dug nontonnya best world cup final ever watch fifaworldcup,1
12295,1604532950888243200,Boleh sakit jatung world cup kalini,boleh sakit jatung world cup kali,1
12296,1604532940180180992,"pen tidur gue, tp diluar pada nonton world cup. kan jd penasaran gue",tidur luar nonton world cup penasaran,1
12297,1604532896425213952,@tamashbeen_ Mbappe itni asaani se world cup nahi dega.,tamashbeen mbappe itni asaani world cup nahi dega,1
12298,1604532887214125057,Sakit jantung aku tengok final world cup ni 😭😭,sakit jantung lihat final world cup,2
12299,1604532880797208576,@idextratime Argentina yuk bisa yukk angkat trofi world cup 🥺,idextratime argentina yuk yukk angkat trofi world cup,1
12300,1604532874660962305,Bngzd... seru banget anjer best world cup final kayaknya nih 👏👍,bngzd seru anjer best world cup final nih,1
12301,1604532874358972417,demi allah world cup paling seru tahun ini,allah world cup seru,1
12302,1604532860068966401,Lautaro Martinez player paling kena mandi bunga world cup kali ni.. bapak banyak peluang dari group stage tapi tak goal.. 😂😂😂,lautaro martinez main kena mandi bunga world cup kali peluang group stage goal,1
12303,1604532858923941889,Hari ini semua orang rame banget sama world cup.   Aq sekalinya udah ga mood ya ancur semuanya. Huft,hari orang rame world cup sekali mood ancur huft,1
12304,1604532857598271488,Sikujua mtu anaweza kaza matako for more than 90 minutes😭 Hii world cup ni ya pressure,sikujua mtu anaweza kaza matako for more than minutes hii world cup pressure,1
12305,1604532846202621952,@dhikaydhstr Masih ada kesempatan final world cup selanjutnya ka 😊,dhikaydhstr masih sempat final world cup kak,1
12306,1604532840783577089,Fix ini mah the best World Cup ever!!! Serunya hingga detik-detik terakhir!,fix the best world cup ever seru detik detik,1
12307,1604532839814291456,salah satu final world cup terbgst,salah final world cup terbgst,2
12308,1604532837016752128,Hii world cup ni kama zile elections za kenya kwanza vs azimio kila mtu amejiaminia,hii world cup kama zile elections kenya kwanza azimio kila mtu amejiaminia,1
12309,1604532835825565697,wah gila njir ni world cup gila gilaak,gila anjir world cup gila gilaak,1
12310,1604532829094023168,senam jantung juancookkkkkm,senam jantung juancookkkkkm,1
12311,1604532824115417088,baru kali ini fomo sm world cup 🥲,kali fomo world cup,2
